date,15:45:00,15:50:00,15:54:00
2022-09-20,117.63333,117.41,117.063334
2022-09-21,116.31333,116.61,116.55333
2022-09-22,113.68667,113.39667,113.16333
2022-09-23,111.26,110.68667,111.063334
2022-09-26,109.72,109.38333,109.74334
2022-09-27,109.85667,109.81333,110.10667
2022-09-28,111.66667,111.79667,111.79333
2022-09-29,108.013336,108.13,107.95667
2022-09-30,106.80667,106.56667,106.44667
2022-10-03,110.37333,110.17333,110.12667
2022-10-04,114.59667,114.63333,114.84333
2022-10-05,116.73,116.43333,116.13333
2022-10-06,115.57333,115.63333,115.49666
2022-10-07,108.36,108.70667,108.40667
2022-10-10,105.42,105.15033,105.31
2022-10-11,101.54667,101.32333,101.64
2022-10-12,101.24666,101.043335,101.12
2022-10-13,104.056671,104.043335,104.34667
2022-10-14,99.87667,99.86667,99.75
2022-10-17,101.72334,101.68,101.85
2022-10-18,101.78,101.90333,101.78
2022-10-19,102.12333,102.14333,102.43333
2022-10-20,103.23,103.39,103.55
2022-10-21,107.23,107.3,107.31333
2022-10-24,107.82333,107.74666,107.47167
2022-10-25,109.94333,109.83,109.89333
2022-10-26,109.13667,108.84667,109.13667
2022-10-27,107.44667,107.38,107.033335
2022-10-28,111.12,111.2,111.29
2022-10-31,109.12,108.93,108.85
2022-11-01,109.97666,109.92667,109.86667
2022-11-02,106.70667,106.43333,106.4
2022-11-03,105.26334,105.11,104.87667
2022-11-04,109.64166,109.20333,109.31
2022-11-07,112.36,112.27666,112.17833
2022-11-08,114.72334,114.54333,114.53
2022-11-09,110.99,111.063334,110.89333
2022-11-10,121.99697,122.20333,122.43
2022-11-11,126.0,126.18333,126.32
2022-11-14,125.34,125.36834,125.049998
2022-11-15,128.35333,128.19333,128.18667
2022-11-16,122.90333,123.24334,123.42667
2022-11-17,123.72,123.89,123.71334
2022-11-18,124.55333,124.72334,124.17
2022-11-21,122.34333,122.54,122.51666
2022-11-22,125.33667,125.42333,125.73666
2022-11-23,126.97,127.08667,127.14667
2022-11-28,122.029999,122.14667,122.36333
2022-11-29,122.11667,122.093333,121.98666
2022-11-30,128.39166,128.53666,128.87
2022-12-01,128.81667,128.75917,128.61667
2022-12-02,126.41333,126.43,126.76
2022-12-05,124.93,125.0099996,125.25334
2022-12-06,122.46666,122.66,122.46334
2022-12-07,122.53334,122.62,122.685
2022-12-08,125.74,125.40333,125.74
2022-12-09,125.24666,124.92333,124.84
2022-12-12,126.49,126.41333,126.64667
2022-12-13,129.12,128.99334,129.29333
2022-12-14,126.50666,127.12,127.28334
2022-12-15,121.75334,121.73,121.69667
2022-12-16,120.75666,120.30667,120.51
2022-12-19,118.22334,118.39,118.63333
2022-12-20,118.77,118.78334,118.73666
2022-12-21,120.95,120.84333,121.033335
2022-12-22,115.83667,116.46334,116.23666
2022-12-23,115.81667,115.7,116.083333
2022-12-27,114.56,114.43667,114.33333
2022-12-28,112.36667,112.63,112.44333
2022-12-29,116.43667,116.40667,116.54333
2022-12-30,115.36,115.75334,115.90333
2023-01-03,114.82,114.86667,114.93333
2023-01-04,116.99334,117.19,117.45667
2023-01-05,116.029999,116.0,115.67
2023-01-06,121.58,121.235,121.019999
2023-01-09,124.18,124.083333,123.56
2023-01-10,124.88333,124.97334,124.90667
